UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,CONSUMO_KW,POTENCIA_CONTRATADA,MONTO_SOLES,Latitud,Longitud
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),43.0,1.0,96.2,-15.0625764,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),151.0,1.0,187.1,-15.0625744,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),0.0,1.0,66.4,-15.0625794,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),0.0,1.0,6.2,-15.0625734,-73.9519456
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),13.0,1.0,13.5,-15.0625774,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),1.0,1.0,6.5,-15.0625754,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANCOS,8.0,1.0,9.3,-15.0625724,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),10.0,1.0,11.7,-15.0625784,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),1.0,1.0,6.5,-15.0625764,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),44.0,1.0,39.3,-15.0625744,-73.9519456
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),28.0,1.0,17.1,-15.0625794,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),7.0,1.0,37.8,-15.0625734,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),11.0,1.0,10.5,-15.0625774,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),17.0,1.0,12.8,-15.0625754,-73.9519456
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),31.0,1.0,56.6,-15.0625724,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),3.0,1.0,7.3,-15.0625784,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,HUAC HUACA,129.0,1.0,126.7,-15.0625744,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,0.0,1.0,6.2,-15.0625794,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,51.0,1.0,45.8,-15.0625734,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,65.0,1.0,59.1,-15.0625774,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,CONDOR ARMA,0.0,1.0,6.2,-15.0625754,-73.9519446
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,92.0,1.0,114.7,-15.2107216,-73.8265885
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,75.0,1.0,69.0,-15.2103206,-73.8265885
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,25.0,1.0,15.8,-15.2803216,-73.8265885
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,109.0,1.0,226.6,-15.2403216,-73.8265885
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,29.0,1.0,25.0,-15.0625760,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,9.0,1.0,9.6,-15.0125764,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,5.0,1.0,8.1,-15.0625794,-73.9519436
40308,AREQUIPA,CARAVELI,CHAPARRA,LA ESPAÑOLITA,22.0,1.0,48.9,-15.7688369,-73.8618503
40308,AREQUIPA,CARAVELI,CHAPARRA,LA ESPAÑOLITA,56.0,1.0,185.3,-15.7348369,-73.8618503
40308,AREQUIPA,CARAVELI,CHAPARRA,LA ESPAÑOLITA,21.0,1.0,30.9,-15.7380369,-73.8618503
40308,AREQUIPA,CARAVELI,CHAPARRA,LA ESPAÑOLITA,4.0,1.0,13.7,-15.7388169,-73.8618503
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,ALTO POTRERILLO,6.46,50.0,274.4,-5.1459194,-79.0036525
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,HUAQUILLO,6.46,50.0,269.7,-5.1459194,-79.0036525
60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,NAZARETH DE LA CUMBRE,6.46,50.0,207.4,-5.1031042,-78.9138215
60812,CAJAMARCA,JAEN,SANTA ROSA,GRANADILLAS,6.46,50.0,39.6,-5.4327049,-78.566755
60812,CAJAMARCA,JAEN,SANTA ROSA,GRANADILLAS,6.46,50.0,349.6,-5.4321549,-78.566755
60812,CAJAMARCA,JAEN,SANTA ROSA,NUEVA ESPERANZA,6.46,50.0,11.4,-5.2327549,-78.566755
60812,CAJAMARCA,JAEN,SANTA ROSA,SECTOR LA UNION,6.46,50.0,232.7,-5.3327549,-78.566755
60311,CAJAMARCA,CELENDIN,UTCO,LANCHE,10.77,120.0,319.9,-6.8964042,-78.0633552
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,SANTA MARIA,10.77,120.0,263.3,-7.26625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,JANDON,10.77,85.0,432.3,-7.34625,-78.8051109
60507,CAJAMARCA,CONTUMAZA,TANTARICA,CHICOTE,8.06,50.0,9.6,-7.2658246,-78.94450401139888
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,COBDON DE CHANTA,8.06,50.0,9.6,-7.36825,-78.8051109
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,SAN LORENZO,8.06,50.0,9.6,-7.37163815,-79.06816487789274
60502,CAJAMARCA,CONTUMAZA,CHILETE,AMBAD,10.77,85.0,11.0,-7.2213783,-78.8396922
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,BARRO PRIETO,10.77,85.0,11.0,-7.520581090999999,-78.95866739313628
60507,CAJAMARCA,CONTUMAZA,TANTARICA,BELLAVISTA,8.06,70.0,41.9,-7.2698246,-78.94480401139888
60507,CAJAMARCA,CONTUMAZA,TANTARICA,BELLAVISTA,10.77,85.0,323.1,-7.2698246,-78.95450401139888
60502,CAJAMARCA,CONTUMAZA,CHILETE,CANUSAN,10.77,85.0,22.4,-7.2213783,-78.8396926
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CATUDEN,10.77,85.0,11.1,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CATUDEN,10.77,85.0,11.0,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CATUDEN,10.77,85.0,11.0,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CHANRRY,10.77,85.0,334.3,-7.36625,-78.8051109
60507,CAJAMARCA,CONTUMAZA,TANTARICA,CHUQUIMANGO,10.77,85.0,179.9,-7.2698246,-78.94450401139888
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CORRALES DE CHANTA,10.77,85.0,44.7,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,EL MOTE,10.77,85.0,248.9,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,EL MOTE,10.77,85.0,175.8,-7.36625,-78.8051109
60508,CAJAMARCA,CONTUMAZA,YONAN,EL PONGUITO,10.77,85.0,217.6,-7.28492065,-79.18335832918535
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,EL PORTAL,10.77,85.0,560.3,-7.520581099999999,-78.95866739313628
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,TAYAL,10.77,85.0,11.1,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,ESTERILLAS (CAMPANILLAS),10.77,85.0,285.2,-7.36625,-78.8051109
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,GRANERO FORTUNA,10.77,85.0,11.0,-7.37163815,-79.06816487789274
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,GRANERO FORTUNA,8.06,70.0,8.2,-7.37163815,-79.06816487789274
60502,CAJAMARCA,CONTUMAZA,CHILETE,HUARRIGOLLAN,10.77,85.0,168.7,-7.2213783,-78.8396922
60502,CAJAMARCA,CONTUMAZA,CHILETE,HUARRIGOLLAN,10.77,85.0,167.4,-7.2213783,-78.8396922
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,LA QUESERA (QUESQUERA),10.77,85.0,37.3,-7.37163815,-79.06816487789274
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,LA SHAYUA,10.77,85.0,138.8,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,LA SHAYUA,10.77,85.0,274.3,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,LA SUCCHITA,10.77,85.0,16.1,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CONTUMAZA,10.77,85.0,347.3,-7.36625,-78.8051109
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,LAS LOMAS,10.77,85.0,11.2,-7.520581099999999,-78.95866739313628
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,LAS TRES PAMPAS,10.77,85.0,45.9,-7.37163815,-79.06816487789274
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,LECCHEN,10.77,85.0,93.4,-7.36625,-78.8051109
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,LOS LLOCARES,10.77,85.0,125.6,-7.37163815,-79.06816487789274
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,LUCMAPAMPA,10.77,85.0,257.4,-7.52058109909999,-78.95866739313628
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,PARCATE,10.77,85.0,11.0,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,PASAJE,10.77,85.0,11.0,-7.36625,-78.8051109
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,PASAJE,10.77,100.0,174.2,-7.36625,-78.8051109
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,SAN LORENZO,10.77,85.0,233.7,-7.37163815,-79.06816487789274
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,SAN LORENZO,10.77,85.0,308.6,-7.37163815,-79.06816487789274
60507,CAJAMARCA,CONTUMAZA,TANTARICA,TUPOÑE,10.77,85.0,383.5,-7.2698246,-78.94450401139888
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,LA LIBERTAD,10.77,85.0,168.6,-13.2833505,-75.3190792
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,LA LIBERTAD,10.77,85.0,440.4,-13.2833505,-75.3190792
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,LA LIBERTAD,10.77,85.0,97.8,-13.2833505,-75.3190792
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,CHOCLOCOCHA,10.77,85.0,73.5,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SAN JOSE DE ASTOBAMBA,10.77,85.0,216.8,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SAN JOSE DE ASTOBAMBA,10.77,85.0,85.6,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SAN JOSE DE ASTOBAMBA,10.77,85.0,180.6,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SAN JOSE DE ASTOBAMBA,10.77,85.0,372.5,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SANTA ANA,10.77,85.0,108.5,-13.0718246,-75.140173
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SANTA ANA,10.77,85.0,85.5,-13.0718246,-75.140173
40124,AREQUIPA,AREQUIPA,UCHUMAYO,LA NUEVA MOLINA,10.77,85.0,180.0,-16.4251651,-71.6727116
40124,AREQUIPA,AREQUIPA,UCHUMAYO,LA NUEVA MOLINA,10.77,85.0,139.0,-16.4251651,-71.6727116
40124,AREQUIPA,AREQUIPA,UCHUMAYO,LA NUEVA MOLINA,10.77,85.0,352.1,-16.4251651,-71.6727116
40811,AREQUIPA,LA UNION,TORO,CHAUCALLA,10.77,85.0,10.9,-15.2644415,-72.9286939
40207,AREQUIPA,CAMANA,QUILCA,PLATANAL,10.77,85.0,11.0,-16.7168405,-72.4254819
40507,AREQUIPA,CAYLLOMA,HUAMBO,YANACOTO,8.06,85.0,8.2,-15.7304769,-72.1081153
40802,AREQUIPA,LA UNION,ALCA,AYAHUASI,10.77,85.0,580.9,-15.1345494,-72.7649438
40804,AREQUIPA,LA UNION,HUAYNACOTAS,AGUAS CALIENTES,10.77,85.0,624.2,-15.1271366,-72.8102532
40807,AREQUIPA,LA UNION,QUECHUALLA,UTI-CHAQUETA,10.77,85.0,519.9,-15.2885041,-73.0883644794522
150204,LIMA,BARRANCA,SUPE,SANTO DOMINGO,12.0,2.86,90.9,-10.7957342,-77.7165813
150201,LIMA,BARRANCA,BARRANCA,ARAYA GRANDE,41.0,3.0,36.3,-10.7541222,-77.7609393
150201,LIMA,BARRANCA,BARRANCA,ARAYA GRANDE,64.0,3.0,125.7,-10.7541232,-77.7609383
150201,LIMA,BARRANCA,BARRANCA,ARAYA GRANDE,54.0,3.0,100.2,-10.7541202,-77.7609373
150201,LIMA,BARRANCA,BARRANCA,PRIMERO DE MAYO,44.0,3.0,39.2,-10.7541212,-77.7609403
150201,LIMA,BARRANCA,BARRANCA,PRIMERO DE MAYO,104.0,3.0,103.2,-10.7541192,-77.7609393
150201,LIMA,BARRANCA,BARRANCA,VINTO ALTO,18.0,3.0,13.1,-10.7541222,-77.7609373
150201,LIMA,BARRANCA,BARRANCA,AGROPEMSA,0.0,3.0,6.1,-10.7541182,-77.7609383
150201,LIMA,BARRANCA,BARRANCA,PAMPA EL ANGEL,13.0,3.0,12.3,-10.7541202,-77.7609363
150201,LIMA,BARRANCA,BARRANCA,ARAYA GRANDE,13.0,3.0,11.3,-10.7541172,-77.7609393
150201,LIMA,BARRANCA,BARRANCA,VINTO BAJO,18.0,1.96,13.2,-10.7541212,-77.7609353
150201,LIMA,BARRANCA,BARRANCA,AGROPEMSA,3.0,1.96,7.4,-10.7541192,-77.7609343
150201,LIMA,BARRANCA,BARRANCA,AGROPEMSA,76.0,4.92,174.9,-10.7541202,-77.7609333
150201,LIMA,BARRANCA,BARRANCA,LA HOYADA (LOS ANITOS),75.0,1.0,68.6,-10.7541222,-77.7609323
150201,LIMA,BARRANCA,BARRANCA,LA HOYADA (LOS ANITOS),57.0,1.0,93.9,-10.7541182,-77.7609313
150201,LIMA,BARRANCA,BARRANCA,PAMPA EL ANGEL,52.0,1.0,46.8,-10.7541192,-77.7609303
150201,LIMA,BARRANCA,BARRANCA,LAS CASUARINAS,0.0,1.0,6.2,-10.7541212,-77.7609383
150201,LIMA,BARRANCA,BARRANCA,LAS CASUARINAS,89.0,1.0,82.0,-10.7541202,-77.7609373
150201,LIMA,BARRANCA,BARRANCA,LAS CASUARINAS,94.0,1.0,116.9,-10.7541222,-77.7609363
150201,LIMA,BARRANCA,BARRANCA,LAS CASUARINAS,139.0,1.0,136.2,-10.7541232,-77.7609353
150611,LIMA,HUARAL,SUMBILCA,RAUMA,0.0,1.0,6.2,-11.4069011,-76.8194788
150604,LIMA,HUARAL,AUCALLAMA,PACAYBAMBA,1.0,1.0,4.0,-11.5619799,-77.1729541
150611,LIMA,HUARAL,SUMBILCA,CUCAPUNCO,0.0,1.0,6.3,-11.4069011,-76.8194788
150611,LIMA,HUARAL,SUMBILCA,CUCAPUNCO,0.0,1.0,5.7,-11.4069011,-76.8194788
150611,LIMA,HUARAL,SUMBILCA,CUCAPUNCO,17.0,1.0,10.1,-11.4069011,-76.8194788
150611,LIMA,HUARAL,SUMBILCA,CAPIA,5.0,1.0,7.2,-11.4069011,-76.8194788
150611,LIMA,HUARAL,SUMBILCA,LLANCAY,0.0,1.0,4.9,-11.4069011,-76.8194788
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,SANTA ROSA DE QUIVES,131.0,1.0,121.1,-11.6677486,-76.7806655
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,PAMPACOCHA,3.0,1.0,6.7,-11.6677416,-76.7876055
150402,LIMA,CANTA,ARAHUAY,ARAHUAY,50.0,5.0,132.3,-11.6213221,-76.6713384
150403,LIMA,CANTA,HUAMANTANGA,QUIPAN,0.0,3.0,5.1,-11.4982219,-76.7490755
150611,LIMA,HUARAL,SUMBILCA,LLANCAY,11.0,3.0,3.8,-11.4069011,-76.8194728
150402,LIMA,CANTA,ARAHUAY,COLLO,211.0,1.0,521.9,-11.6213221,-76.5703384
150402,LIMA,CANTA,ARAHUAY,ARAHUAY,0.0,3.0,22.3,-11.6213221,-76.6403384
150402,LIMA,CANTA,ARAHUAY,ARAHUAY,0.0,3.0,35.6,-11.6213221,-76.6303384
150403,LIMA,CANTA,HUAMANTANGA,QUIPAN,0.0,3.0,6.2,-11.4909219,-76.7490755
150405,LIMA,CANTA,LACHAQUI,SAN LORENZO DE COCHABAMBA,0.0,3.0,12.4,-11.5528976,-76.6269199
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,PUERTO ELISA,0.0,3.0,33.9,-4.6731847,-77.49066165635801
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,SANTANA,3.0,3.0,6.8,-4.0593361,-76.91927776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,2.0,1.0,6.6,-4.0592301,-76.91727776314986
160305,LORETO,LORETO,URARINAS,REFORMA,1.0,1.0,6.4,-4.25470015,-75.44209228790141
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),5.0,1.8,7.2,-4.0523301,-76.91727776314986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,RECREO,3.0,3.0,6.8,-4.0993301,-76.91927796314986
160305,LORETO,LORETO,URARINAS,CAIMITUYO,7.0,3.0,7.6,-4.25479015,-75.44279228770141
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,GASOLINA,38.0,1.0,28.2,-4.6734848,-77.49066165625801
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,PUERTO ELISA,5.0,1.0,7.2,-4.6731846,-77.49066165135801
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,3.0,1.0,6.8,-4.6731845,-77.49066165632801
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,6.0,1.0,7.4,-4.6731828,-77.49066145635801
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,3.0,1.0,6.8,-4.6731818,-77.49066164635801
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),2.0,1.0,6.6,-4.0593701,-76.91927746314986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),4.0,1.0,7.0,-4.0594301,-76.91927076314986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),10.0,1.0,8.3,-4.0592301,-76.98927776314986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,SANTANA,1.0,1.0,19.2,-4.0593321,-76.91927776314286
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),45.0,1.0,34.8,-4.0523401,-76.91927716314986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,22.0,1.0,10.8,-4.0593305,-76.91927706314986
160305,LORETO,LORETO,URARINAS,CAIMITUYO,3.0,1.0,6.8,-4.25479215,-75.44209228770141
160305,LORETO,LORETO,URARINAS,REFORMA,3.0,1.0,6.8,-4.25479095,-75.44209228770141
151018,LIMA,YAUYOS,LARAOS,LANCA,1.0,1.0,5.5,-12.3468217,-75.7855700
151016,LIMA,YAUYOS,HUANTAN,ATCAS,0.0,1.0,6.0,-12.4562376,-75.8115511
151016,LIMA,YAUYOS,HUANTAN,ATCAS,0.0,1.0,5.6,-12.4562476,-75.8115521
151016,LIMA,YAUYOS,HUANTAN,ATCAS,8.0,1.0,9.3,-12.4562276,-75.8115521
151016,LIMA,YAUYOS,HUANTAN,HUANTAN,0.0,5.0,435.6,-12.0562776,-75.8115551
150806,LIMA,HUAURA,HUAURA,CALDERA,85.0,1.0,171.2,-11.0701059,-77.5992907
150806,LIMA,HUAURA,HUAURA,CALDERA,38.0,1.0,33.4,-11.0701057,-77.5992909
150806,LIMA,HUAURA,HUAURA,CALDERA,6.0,1.0,8.2,-11.0701060,-77.5992910
150806,LIMA,HUAURA,HUAURA,CALDERA,128.0,1.0,126.3,-11.0701058,-77.5992911
150806,LIMA,HUAURA,HUAURA,CALDERA,0.0,1.0,6.2,-11.0701056,-77.5992906
150806,LIMA,HUAURA,HUAURA,BALCONCILLO,22.0,1.0,14.7,-11.0701061,-77.5992908
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,23.0,1.0,14.9,-11.0701059,-77.5992912
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,33.0,1.0,28.7,-11.0701057,-77.5992910
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,94.0,1.0,87.0,-11.0701060,-77.5992909
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,88.0,1.0,81.1,-11.0701056,-77.5992907
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,6.0,1.0,6.2,-11.0701062,-77.5992911
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,40.0,1.0,35.7,-11.0701058,-77.5992905
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,10.0,1.0,8.8,-11.0701061,-77.5992906
150806,LIMA,HUAURA,HUAURA,HUAURA,108.0,1.0,106.7,-11.0701057,-77.5992908
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,24.0,1.0,20.3,-11.0701059,-77.5992913
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,0.0,1.0,12.4,-11.0701056,-77.5992909
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,0.0,1.0,12.4,-11.0701060,-77.5992910
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,11.0,1.0,10.4,-11.0701058,-77.5992907
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,4.0,1.0,7.3,-11.0701059,-77.5992908
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,25.0,1.0,16.3,-11.0701061,-77.5992911
150806,LIMA,HUAURA,HUAURA,ACARAY,23.0,1.0,15.1,-11.0701057,-77.5992905
150810,LIMA,HUAURA,SANTA MARIA,HUACAN,114.0,1.0,112.4,-11.1175857,-77.4195116
150810,LIMA,HUAURA,SANTA MARIA,HUACAN,5.0,1.0,8.1,-11.1175858,-77.4195115
150806,LIMA,HUAURA,HUAURA,SAN JORGE,0.0,1.0,6.2,-11.0701059,-77.5992909
150806,LIMA,HUAURA,HUAURA,SAN JORGE,16.0,1.0,13.9,-11.0701060,-77.5992908
150806,LIMA,HUAURA,HUAURA,RONTOY,19.0,1.0,18.9,-10.5256,-77.8301
150806,LIMA,HUAURA,HUAURA,RONTOY,40.0,1.0,35.4,-10.5256,-77.8301
150806,LIMA,HUAURA,HUAURA,RONTOY,109.0,1.0,107.8,-10.5256,-77.8301
150810,LIMA,HUAURA,SANTA MARIA,SANTA ROSALIA,0.0,1.0,6.1,-10.2750,-77.7680
150810,LIMA,HUAURA,SANTA MARIA,SANTA ROSALIA,106.0,1.0,105.6,-10.2750,-77.7680
150811,LIMA,HUAURA,SAYAN,QUINTAY,0.0,1.0,6.3,-10.5965,-77.6776
150811,LIMA,HUAURA,SAYAN,QUINTAY,71.0,1.0,65.1,-10.5965,-77.6776
150811,LIMA,HUAURA,SAYAN,TRES MONTONES,31.0,1.0,26.6,-10.5780,-77.7513
150806,LIMA,HUAURA,HUAURA,DESAGRAVIO,122.0,1.0,514.1,-10.5066,-77.8183
150806,LIMA,HUAURA,HUAURA,DESAGRAVIO,21.0,1.0,14.6,-10.5066,-77.8183
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,5.0,1.0,8.1,-10.5447,-77.8890
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,27.0,1.0,16.6,-10.5447,-77.8890
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,30.0,1.0,17.8,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,74.0,1.0,67.7,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,0.0,1.0,6.2,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,34.0,1.0,29.7,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,6.0,1.0,8.5,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,1.0,1.0,6.6,-10.6240,-77.8245
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA ALTO,0.0,1.0,1.2,-10.7530,-77.7993
150806,LIMA,HUAURA,HUAURA,ACARAY,1.0,3.0,6.4,-10.5590,-77.7960
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,73.0,3.0,66.7,-10.5447,-77.8890
